year,flag_country_iso3c,flag_country_name,eez_sovereign_iso3c,eez_sovereign_name,fao_fishing_id,fao_major_fishing_area,length_category,nom_active_fishing_days,eff_active_fishing_days,sector
1956,ITA,Italy,ITA,Italy,37,Mediterranean and Black Sea,6-12m,22674616.9868474,26465377.0346077,Artisanal
1956,ITA,Italy,ITA,Italy,37,Mediterranean and Black Sea,Less than 6m,9329403.05426515,10889099.8900739,Artisanal
1956,JAM,Jamaica,JAM,Jamaica,31,"Atlantic, Western Central",12-24m,13358.781348,15592.1127709801,Artisanal
1956,JAM,Jamaica,JAM,Jamaica,31,"Atlantic, Western Central",6-12m,3724517.02509001,4347184.66900672,Artisanal
1956,JAM,Jamaica,JAM,Jamaica,31,"Atlantic, Western Central",Less than 6m,2285420.623848,2667499.01565659,Artisanal
1956,JOR,Jordan,JOR,Jordan,51,"Indian Ocean, Western",6-12m,26010.0836262,30358.469572754,Artisanal
1956,JOR,Jordan,JOR,Jordan,51,"Indian Ocean, Western",Less than 6m,18462.1053342,21548.6144178605,Artisanal
1956,JPN,Japan,JPN,Japan,61,"Pacific, Northwest",6-12m,481962081.783,562536876.286393,Artisanal
1956,JPN,Japan,JPN,Japan,61,"Pacific, Northwest",Less than 6m,79392194.1033,92665042.6671982,Artisanal
1956,KEN,Kenya,KEN,Kenya,34,"Atlantic, Eastern Central",12-24m,141775.852718133,165478.049696049,Artisanal
1956,KEN,Kenya,KEN,Kenya,34,"Atlantic, Eastern Central",6-12m,722363.026059952,843128.236813266,Artisanal
1956,KEN,Kenya,KEN,Kenya,34,"Atlantic, Eastern Central",Less than 6m,146262.444195655,170714.71301529,Artisanal
1956,KEN,Kenya,KEN,Kenya,51,"Indian Ocean, Western",12-24m,886030.340871867,1034157.58020864,Artisanal
1956,KEN,Kenya,KEN,Kenya,51,"Indian Ocean, Western",6-12m,3071295.51569005,3584757.0812149,Artisanal
1956,KEN,Kenya,KEN,Kenya,51,"Indian Ocean, Western",Less than 6m,588794.338508344,687229.432519396,Artisanal
1956,KHM,Cambodia,KHM,Cambodia,71,"Pacific, Western Central",12-24m,6613.596951,7719.26321686824,Artisanal
1956,KHM,Cambodia,KHM,Cambodia,71,"Pacific, Western Central",6-12m,6314372.417907,7370014.09434041,Artisanal
1956,KHM,Cambodia,KHM,Cambodia,71,"Pacific, Western Central",Less than 6m,2493247.82120399,2910070.92499745,Artisanal
1956,KIR,Kiribati,KIR,Kiribati,71,"Pacific, Western Central",6-12m,1344.72483275726,1569.53697287872,Artisanal
1956,KIR,Kiribati,KIR,Kiribati,71,"Pacific, Western Central",Less than 6m,240276.0476707,280445.583609154,Artisanal
1956,KIR,Kiribati,KIR,Kiribati,77,"Pacific, Eastern Central",6-12m,682.462766042735,796.557420391226,Artisanal
1956,KIR,Kiribati,KIR,Kiribati,77,"Pacific, Eastern Central",Less than 6m,121942.7589293,142329.243910766,Artisanal
1956,KNA,St. Kitts & Nevis,KNA,St. Kitts & Nevis,31,"Atlantic, Western Central",Less than 6m,3891.870681,4542.51663886302,Artisanal
1956,KOR,South Korea,KOR,South Korea,61,"Pacific, Northwest",12-24m,127689.07732758,149036.236274059,Artisanal
1956,KOR,South Korea,KOR,South Korea,61,"Pacific, Northwest",6-12m,1548611.68283919,1807509.78463323,Artisanal
1956,KOR,South Korea,KOR,South Korea,61,"Pacific, Northwest",Less than 6m,2505593.83572,2924480.95579225,Artisanal
1956,KWT,Kuwait,KWT,Kuwait,51,"Indian Ocean, Western",12-24m,192293.59875,224441.39167653,Artisanal
1956,KWT,Kuwait,KWT,Kuwait,51,"Indian Ocean, Western",6-12m,3169.073121,3698.88122238871,Artisanal
1956,KWT,Kuwait,KWT,Kuwait,51,"Indian Ocean, Western",Less than 6m,125121.54855,146039.466044808,Artisanal
1956,LBN,Lebanon,LBN,Lebanon,37,Mediterranean and Black Sea,12-24m,118083.12186,137824.349723798,Artisanal
1956,LBN,Lebanon,LBN,Lebanon,37,Mediterranean and Black Sea,6-12m,1766510.431041,2061837.0144989,Artisanal
1956,LBN,Lebanon,LBN,Lebanon,37,Mediterranean and Black Sea,Less than 6m,1835117.107005,2141913.40774213,Artisanal
1956,LBR,Liberia,LBR,Liberia,34,"Atlantic, Eastern Central",6-12m,74.4772421999999,86.9284052940841,Artisanal
1956,LBR,Liberia,LBR,Liberia,34,"Atlantic, Eastern Central",Less than 6m,19903.6121784,23231.1134938912,Artisanal
1956,LBY,Libya,LBY,Libya,34,"Atlantic, Eastern Central",12-24m,23545.2699379434,27481.5864210955,Artisanal
1956,LBY,Libya,LBY,Libya,34,"Atlantic, Eastern Central",6-12m,25103.8949598508,29300.7835825858,Artisanal
1956,LBY,Libya,LBY,Libya,34,"Atlantic, Eastern Central",Less than 6m,40428.9193860193,47187.8574739941,Artisanal
1956,LBY,Libya,LBY,Libya,37,Mediterranean and Black Sea,12-24m,1006729.86020206,1175035.73876022,Artisanal
1956,LBY,Libya,LBY,Libya,37,Mediterranean and Black Sea,6-12m,851474.95094215,993825.193399273,Artisanal
1956,LBY,Libya,LBY,Libya,37,Mediterranean and Black Sea,Less than 6m,1359054.23015698,1586261.97004547,Artisanal
1956,LCA,St. Lucia,LCA,St. Lucia,31,"Atlantic, Western Central",6-12m,453568.4688015,529396.397072741,Artisanal
1956,LCA,St. Lucia,LCA,St. Lucia,31,"Atlantic, Western Central",Less than 6m,111265.5619095,129867.024815038,Artisanal
1956,LKA,Sri Lanka,LKA,Sri Lanka,57,"Indian Ocean, Eastern",6-12m,5538808.5762,6464790.88827301,Artisanal
1956,LKA,Sri Lanka,LKA,Sri Lanka,57,"Indian Ocean, Eastern",Less than 6m,1267839.741897,1479798.17291851,Artisanal
1956,LTU,Lithuania,LTU,Lithuania,27,"Atlantic, Northeast",12-24m,13658.8762715838,15942.3777965558,Artisanal
1956,LTU,Lithuania,LTU,Lithuania,27,"Atlantic, Northeast",24-50m,3302.3770816604,3854.47104254446,Artisanal
1956,LTU,Lithuania,LTU,Lithuania,27,"Atlantic, Northeast",Less than 6m,81989.650351028,95696.74366426,Artisanal
1956,LVA,Latvia,LVA,Latvia,27,"Atlantic, Northeast",Less than 6m,126464.57041735,147607.015349202,Artisanal
1956,MAR,Morocco,MAR,Morocco,34,"Atlantic, Eastern Central",Less than 6m,255610.397490565,298343.541920807,Artisanal
1956,MAR,Morocco,MAR,Morocco,37,Mediterranean and Black Sea,Less than 6m,18513.4076844352,21608.4935347834,Artisanal
1956,MDG,Madagascar,MDG,Madagascar,51,"Indian Ocean, Western",12-24m,184060.55193,214831.937705984,Artisanal
1956,MDG,Madagascar,MDG,Madagascar,51,"Indian Ocean, Western",24-50m,1122206.9082,1309818.32917319,Artisanal
1956,MDG,Madagascar,MDG,Madagascar,51,"Indian Ocean, Western",6-12m,14306578.384185,16698363.2505127,Artisanal
1956,MDG,Madagascar,MDG,Madagascar,51,"Indian Ocean, Western",Less than 6m,3713853.621,4334738.54875349,Artisanal
1956,MDV,Maldives,MDV,Maldives,51,"Indian Ocean, Western",12-24m,123853.287255,144559.175843212,Artisanal
1956,MDV,Maldives,MDV,Maldives,51,"Indian Ocean, Western",6-12m,2790914.467155,3257501.71160302,Artisanal
1956,MDV,Maldives,MDV,Maldives,51,"Indian Ocean, Western",Less than 6m,1924.128576,2245.80588313536,Artisanal
1956,MEX,Mexico,MEX,Mexico,31,"Atlantic, Western Central",12-24m,1144.78218474576,1336.16775795474,Artisanal
1956,MEX,Mexico,MEX,Mexico,31,"Atlantic, Western Central",6-12m,739393.711084518,863006.12496433,Artisanal
1956,MEX,Mexico,MEX,Mexico,31,"Atlantic, Western Central",Less than 6m,522647.104701238,610023.652879682,Artisanal
1956,MEX,Mexico,MEX,Mexico,77,"Pacific, Eastern Central",12-24m,6796.17726245424,7932.36744634808,Artisanal
1956,MEX,Mexico,MEX,Mexico,77,"Pacific, Eastern Central",6-12m,3124965.40283548,3647399.54170421,Artisanal
1956,MEX,Mexico,MEX,Mexico,77,"Pacific, Eastern Central",Less than 6m,2024512.66039476,2362972.2565882,Artisanal
1956,MHL,Marshall Islands,MHL,Marshall Islands,71,"Pacific, Western Central",Less than 6m,107820.07179,125845.514986031,Artisanal
1956,MLT,Malta,MLT,Malta,37,Mediterranean and Black Sea,6-12m,2456112.53827159,2866727.33667298,Artisanal
1956,MLT,Malta,MLT,Malta,37,Mediterranean and Black Sea,Less than 6m,1489501.10632289,1738517.0561058,Artisanal
1956,MMR,Myanmar (Burma),MMR,Myanmar (Burma),57,"Indian Ocean, Eastern",12-24m,9132.34713540072,10659.1000099139,Artisanal
1956,MMR,Myanmar (Burma),MMR,Myanmar (Burma),57,"Indian Ocean, Eastern",6-12m,1746765.42350713,2038791.02129698,Artisanal
1956,MMR,Myanmar (Burma),MMR,Myanmar (Burma),57,"Indian Ocean, Eastern",Less than 6m,20786344.0091179,24261421.1164609,Artisanal
1956,MNE,Montenegro,MNE,Montenegro,37,Mediterranean and Black Sea,12-24m,342.6250975928,399.905427049661,Artisanal
1956,MNE,Montenegro,MNE,Montenegro,37,Mediterranean and Black Sea,6-12m,73649.0959484741,85961.8089101566,Artisanal
1956,MNE,Montenegro,MNE,Montenegro,37,Mediterranean and Black Sea,Less than 6m,27265.5350978406,31823.8083947899,Artisanal
1956,MOZ,Mozambique,MOZ,Mozambique,47,"Atlantic, Southeast",12-24m,19330.3303638592,22561.9899811233,Artisanal
1956,MOZ,Mozambique,MOZ,Mozambique,47,"Atlantic, Southeast",6-12m,1806.21395964603,2108.17820979873,Artisanal
1956,MOZ,Mozambique,MOZ,Mozambique,47,"Atlantic, Southeast",Less than 6m,25352.475459545,29590.9219629462,Artisanal
1956,MOZ,Mozambique,MOZ,Mozambique,51,"Indian Ocean, Western",12-24m,186557.577106141,217746.417487045,Artisanal
1956,MOZ,Mozambique,MOZ,Mozambique,51,"Indian Ocean, Western",6-12m,15312.962977554,17872.996000463,Artisanal
1956,MOZ,Mozambique,MOZ,Mozambique,51,"Indian Ocean, Western",Less than 6m,198473.425751755,231654.366947731,Artisanal
1956,MRT,Mauritania,MRT,Mauritania,34,"Atlantic, Eastern Central",12-24m,57313.5902861142,66895.3207460524,Artisanal
1956,MRT,Mauritania,MRT,Mauritania,34,"Atlantic, Eastern Central",6-12m,227492.260496384,265524.592983614,Artisanal
1956,MUS,Mauritius,MUS,Mauritius,51,"Indian Ocean, Western",12-24m,126625.12104,147794.406949423,Artisanal
1956,MUS,Mauritius,MUS,Mauritius,51,"Indian Ocean, Western",6-12m,1480259.785185,1727730.76373517,Artisanal
1956,MYS,Malaysia,MYS,Malaysia,57,"Indian Ocean, Eastern",12-24m,73038.9551107781,85249.664254165,Artisanal
1956,MYS,Malaysia,MYS,Malaysia,57,"Indian Ocean, Eastern",6-12m,1254600.65862559,1464345.76944137,Artisanal
1956,MYS,Malaysia,MYS,Malaysia,57,"Indian Ocean, Eastern",Less than 6m,2984620.63592021,3483591.82784508,Artisanal
1956,MYS,Malaysia,MYS,Malaysia,71,"Pacific, Western Central",12-24m,221668.404122222,258727.099785514,Artisanal
1956,MYS,Malaysia,MYS,Malaysia,71,"Pacific, Western Central",6-12m,4766604.65828141,5563489.32065795,Artisanal
1956,MYS,Malaysia,MYS,Malaysia,71,"Pacific, Western Central",Less than 6m,11701350.6685955,13657591.5455671,Artisanal
1956,MYT,Mayotte,MYT,Mayotte,51,"Indian Ocean, Western",12-24m,1704.354135723,1989.28938153912,Artisanal
1956,MYT,Mayotte,MYT,Mayotte,51,"Indian Ocean, Western",6-12m,118428.288111969,138227.221137383,Artisanal
1956,MYT,Mayotte,MYT,Mayotte,51,"Indian Ocean, Western",Less than 6m,137993.969402103,161063.908195106,Artisanal
1956,NCL,New Caledonia,NCL,New Caledonia,71,"Pacific, Western Central",12-24m,924.227473161,1078.74053868856,Artisanal
1956,NCL,New Caledonia,NCL,New Caledonia,71,"Pacific, Western Central",6-12m,161617.555800931,188636.904083736,Artisanal
1956,NCL,New Caledonia,NCL,New Caledonia,71,"Pacific, Western Central",Less than 6m,90379.3273473968,105489.013365498,Artisanal
1956,NGA,Nigeria,NGA,Nigeria,34,"Atlantic, Eastern Central",12-24m,43327.09809,50570.5559406986,Artisanal
1956,NGA,Nigeria,NGA,Nigeria,34,"Atlantic, Eastern Central",6-12m,21525584.9559,25124248.9378684,Artisanal
1956,NGA,Nigeria,NGA,Nigeria,34,"Atlantic, Eastern Central",Less than 6m,17554397.7768,20489155.607258,Artisanal
1956,NIC,Nicaragua,NIC,Nicaragua,31,"Atlantic, Western Central",12-24m,5863.48764920649,6843.75006043228,Artisanal
1956,NIC,Nicaragua,NIC,Nicaragua,31,"Atlantic, Western Central",6-12m,67455.2720915983,78732.4967787431,Artisanal
1956,NIC,Nicaragua,NIC,Nicaragua,31,"Atlantic, Western Central",Less than 6m,44685.5218716644,52156.0820633837,Artisanal
1956,NIC,Nicaragua,NIC,Nicaragua,77,"Pacific, Eastern Central",12-24m,30572.9269209935,35684.1325471975,Artisanal
1956,NIC,Nicaragua,NIC,Nicaragua,77,"Pacific, Eastern Central",6-12m,160374.259622402,187185.752686138,Artisanal
1956,NIC,Nicaragua,NIC,Nicaragua,77,"Pacific, Eastern Central",Less than 6m,106239.397808336,124000.582702597,Artisanal
1956,NIU,Niue,NIU,Niue,77,"Pacific, Eastern Central",6-12m,13440.6431676,15687.6603130493,Artisanal
1956,NIU,Niue,NIU,Niue,77,"Pacific, Eastern Central",Less than 6m,23202.3131262,27081.2938236664,Artisanal
1956,NLD,Netherlands,NLD,Netherlands,27,"Atlantic, Northeast",12-24m,56663.3370434189,66136.3576620941,Artisanal
1956,NLD,Netherlands,NLD,Netherlands,27,"Atlantic, Northeast",24-50m,30269.1989722867,35329.6271245421,Artisanal
1956,NLD,Netherlands,NLD,Netherlands,27,"Atlantic, Northeast",6-12m,841279.427312712,981925.174224756,Artisanal
1956,NLD,Netherlands,NLD,Netherlands,27,"Atlantic, Northeast",Less than 6m,179056.588702471,208991.408026445,Artisanal
1956,NLD,Netherlands,NLD,Netherlands,31,"Atlantic, Western Central",12-24m,570.029532648476,665.327511867297,Artisanal
1956,NLD,Netherlands,NLD,Netherlands,31,"Atlantic, Western Central",24-50m,283.11520273148,330.446621826699,Artisanal
1956,NLD,Netherlands,NLD,Netherlands,31,"Atlantic, Western Central",6-12m,30946.4239417461,36120.0710894563,Artisanal
1956,NLD,Netherlands,NLD,Netherlands,31,"Atlantic, Western Central",Less than 6m,5009.0395857508,5846.45470726434,Artisanal
1956,NOR,Norway,NOR,Norway,27,"Atlantic, Northeast",12-24m,10018870.44132,11693832.9694488,Artisanal
1956,NOR,Norway,NOR,Norway,27,"Atlantic, Northeast",24-50m,4508670.55578,5262433.59492099,Artisanal
1956,NOR,Norway,NOR,Norway,27,"Atlantic, Northeast",6-12m,16677346.627533,19465478.3668684,Artisanal
1956,NOR,Norway,NOR,Norway,27,"Atlantic, Northeast",Less than 6m,15017542.59234,17528187.0062061,Artisanal
1956,NRU,Nauru,NRU,Nauru,71,"Pacific, Western Central",Less than 6m,56063.939655,65436.7525535593,Artisanal
1956,OMN,Oman,OMN,Oman,51,"Indian Ocean, Western",6-12m,1525772.1541008,1780851.9257726,Artisanal
1956,OMN,Oman,OMN,Oman,51,"Indian Ocean, Western",Less than 6m,1237462.218,1444342.11102436,Artisanal
1956,PAK,Pakistan,PAK,Pakistan,51,"Indian Ocean, Western",12-24m,57512.418099,67127.3887468499,Artisanal
1956,PAK,Pakistan,PAK,Pakistan,51,"Indian Ocean, Western",24-50m,44911.40799,52419.7319981148,Artisanal
1956,PAK,Pakistan,PAK,Pakistan,51,"Indian Ocean, Western",6-12m,860980.63857,1004920.04925462,Artisanal
1956,PAN,Panama,PAN,Panama,31,"Atlantic, Western Central",12-24m,30474.0746006751,35568.7540193269,Artisanal
1956,PAN,Panama,PAN,Panama,31,"Atlantic, Western Central",6-12m,132318.572344777,154439.693857533,Artisanal
1956,PAN,Panama,PAN,Panama,31,"Atlantic, Western Central",Less than 6m,103250.60362293,120512.119588028,Artisanal
1956,PAN,Panama,PAN,Panama,77,"Pacific, Eastern Central",12-24m,116873.608092325,136412.628506693,Artisanal
1956,PAN,Panama,PAN,Panama,77,"Pacific, Eastern Central",6-12m,297466.926775223,347197.678223137,Artisanal
1956,PAN,Panama,PAN,Panama,77,"Pacific, Eastern Central",Less than 6m,197463.12221307,230475.160080148,Artisanal
1956,PER,Peru,PER,Peru,87,"Pacific, Southeast",12-24m,603919.52133,704883.255131908,Artisanal
1956,PER,Peru,PER,Peru,87,"Pacific, Southeast",6-12m,7857193.174023,9170764.8206311,Artisanal
1956,PER,Peru,PER,Peru,87,"Pacific, Southeast",Less than 6m,228753.412203,266996.585010328,Artisanal
1956,PHL,Philippines,PHL,Philippines,71,"Pacific, Western Central",12-24m,5941660.774485,6934992.22940338,Artisanal
1956,PHL,Philippines,PHL,Philippines,71,"Pacific, Western Central",24-50m,51029.877189,59561.0916215253,Artisanal
1956,PHL,Philippines,PHL,Philippines,71,"Pacific, Western Central",6-12m,11517623.975091,13443149.280997,Artisanal
1956,PHL,Philippines,PHL,Philippines,71,"Pacific, Western Central",Less than 6m,10453100.816469,12200658.3153792,Artisanal
1956,PLW,Palau,PLW,Palau,71,"Pacific, Western Central",12-24m,87082.5396990001,101641.066202003,Artisanal
1956,PLW,Palau,PLW,Palau,71,"Pacific, Western Central",6-12m,185513.05893,216527.275952389,Artisanal
1956,PLW,Palau,PLW,Palau,71,"Pacific, Western Central",Less than 6m,46696.5672900001,54503.335613944,Artisanal
1956,PNG,Papua New Guinea,PNG,Papua New Guinea,71,"Pacific, Western Central",6-12m,1169919.323748,1365507.3433445,Artisanal
1956,PNG,Papua New Guinea,PNG,Papua New Guinea,71,"Pacific, Western Central",Less than 6m,989664.796371,1155117.72432714,Artisanal
1956,POL,Poland,POL,Poland,27,"Atlantic, Northeast",6-12m,2410890.94231415,2813945.55924253,Artisanal
1956,POL,Poland,POL,Poland,27,"Atlantic, Northeast",Less than 6m,383450.798022732,447556.399730119,Artisanal
1956,PRI,Puerto Rico,PRI,Puerto Rico,31,"Atlantic, Western Central",12-24m,44840.6624400001,52337.1591522159,Artisanal
1956,PRI,Puerto Rico,PRI,Puerto Rico,31,"Atlantic, Western Central",6-12m,463362.00231,540827.221106235,Artisanal
1956,PRI,Puerto Rico,PRI,Puerto Rico,31,"Atlantic, Western Central",Less than 6m,319517.0942556,372934.20979864,Artisanal
1956,PRK,North Korea,PRK,North Korea,61,"Pacific, Northwest",12-24m,1790278.019982,2089578.08738635,Artisanal
1956,PRK,North Korea,PRK,North Korea,61,"Pacific, Northwest",6-12m,10331129.2211604,12058295.4142009,Artisanal
1956,PRK,North Korea,PRK,North Korea,61,"Pacific, Northwest",Less than 6m,21055938.94848,24576087.1468058,Artisanal
1956,PRT,Portugal,PRT,Portugal,27,"Atlantic, Northeast",12-24m,3133.58397969825,3657.45897892898,Artisanal
1956,PRT,Portugal,PRT,Portugal,27,"Atlantic, Northeast",6-12m,2837229.96518367,3311560.27050108,Artisanal
1956,PRT,Portugal,PRT,Portugal,27,"Atlantic, Northeast",Less than 6m,2217879.35310882,2588666.14290969,Artisanal
1956,PYF,French Polynesia,PYF,French Polynesia,77,"Pacific, Eastern Central",12-24m,339.096008335139,395.786341913759,Artisanal
1956,PYF,French Polynesia,PYF,French Polynesia,77,"Pacific, Eastern Central",6-12m,42318.3751763748,49393.1939482987,Artisanal
1956,PYF,French Polynesia,PYF,French Polynesia,77,"Pacific, Eastern Central",Less than 6m,22869.2184401383,26692.5121097365,Artisanal
1956,PYF,French Polynesia,PYF,French Polynesia,81,"Pacific, Southwest",12-24m,2.85932901426132,3.33735385573718,Artisanal
1956,PYF,French Polynesia,PYF,French Polynesia,81,"Pacific, Southwest",6-12m,628.405756021208,733.463117523261,Artisanal
1956,PYF,French Polynesia,PYF,French Polynesia,81,"Pacific, Southwest",Less than 6m,326.410600417572,380.980177665386,Artisanal
1956,QAT,Qatar,QAT,Qatar,51,"Indian Ocean, Western",12-24m,608597.4687,710343.265370093,Artisanal
1956,QAT,Qatar,QAT,Qatar,51,"Indian Ocean, Western",6-12m,37235.771034,43460.8761047985,Artisanal
1956,RAA,Azores,RAA,Azores,27,"Atlantic, Northeast",12-24m,2322.0498459816,2710.25193954556,Artisanal
1956,RAA,Azores,RAA,Azores,27,"Atlantic, Northeast",6-12m,632402.921294124,738128.531985552,Artisanal
1956,RAA,Azores,RAA,Azores,27,"Atlantic, Northeast",Less than 6m,1127539.23354928,1316042.11680857,Artisanal
1956,RAM,Madeira,RAM,Madeira,34,"Atlantic, Eastern Central",12-24m,901.3866724136,1052.08119516347,Artisanal
1956,RAM,Madeira,RAM,Madeira,34,"Atlantic, Eastern Central",6-12m,187514.921238042,218863.811153158,Artisanal
1956,RAM,Madeira,RAM,Madeira,34,"Atlantic, Eastern Central",Less than 6m,518030.627409956,604635.389335634,Artisanal
1956,REU,Réunion,REU,Réunion,51,"Indian Ocean, Western",12-24m,341.9553373494,399.123695769496,Artisanal
1956,REU,Réunion,REU,Réunion,51,"Indian Ocean, Western",6-12m,94803.7517620401,110653.11648409,Artisanal
1956,REU,Réunion,REU,Réunion,51,"Indian Ocean, Western",Less than 6m,46603.94237401,54395.2255926855,Artisanal
1956,ROU,Romania,ROU,Romania,37,Mediterranean and Black Sea,12-24m,162253.690909622,189379.388753101,Artisanal
1956,ROU,Romania,ROU,Romania,37,Mediterranean and Black Sea,6-12m,166944.586216772,194854.511574607,Artisanal
1956,RUS,Russia,RUS,Russia,18,Arctic Sea,6-12m,14860.8560815573,17345.3055230698,Artisanal
1956,RUS,Russia,RUS,Russia,18,Arctic Sea,Less than 6m,5282.38995096226,6165.50399846364,Artisanal
1956,RUS,Russia,RUS,Russia,27,"Atlantic, Northeast",6-12m,1099715.59538567,1283566.90124477,Artisanal
1956,RUS,Russia,RUS,Russia,27,"Atlantic, Northeast",Less than 6m,351543.407749952,410314.707213357,Artisanal
1956,RUS,Russia,RUS,Russia,37,Mediterranean and Black Sea,6-12m,2146278.73838224,2505095.28190032,Artisanal
1956,RUS,Russia,RUS,Russia,37,Mediterranean and Black Sea,Less than 6m,650698.472653287,759482.747805697,Artisanal
1956,RUS,Russia,RUS,Russia,61,"Pacific, Northwest",6-12m,2955487.82055872,3449588.56582445,Artisanal
1956,RUS,Russia,RUS,Russia,61,"Pacific, Northwest",Less than 6m,917333.900290662,1070694.49296109,Artisanal
1956,RUS,Russia,RUS,Russia,67,"Pacific, Northeast",6-12m,69173.569909154,80738.0609576545,Artisanal
1956,RUS,Russia,RUS,Russia,67,"Pacific, Northeast",Less than 6m,21560.0036898504,25164.4218224459,Artisanal
1956,SAU,Saudi Arabia,SAU,Saudi Arabia,51,"Indian Ocean, Western",12-24m,49747.928058,58064.8252408944,Artisanal
1956,SAU,Saudi Arabia,SAU,Saudi Arabia,51,"Indian Ocean, Western",6-12m,768340.7814948,896792.58904881,Artisanal
1956,SAU,Saudi Arabia,SAU,Saudi Arabia,51,"Indian Ocean, Western",Less than 6m,94515.96804,110317.220856277,Artisanal
1956,SDN,Sudan,SDN,Sudan,51,"Indian Ocean, Western",12-24m,359496.868491,419597.833687506,Artisanal
1956,SDN,Sudan,SDN,Sudan,51,"Indian Ocean, Western",6-12m,615381.956100001,718261.988633717,Artisanal
1956,SDN,Sudan,SDN,Sudan,51,"Indian Ocean, Western",Less than 6m,245316.024174,286328.147291829,Artisanal
1956,SEN,Senegal,SEN,Senegal,34,"Atlantic, Eastern Central",6-12m,17141.6376552,20007.3899285111,Artisanal
1956,SEN,Senegal,SEN,Senegal,34,"Atlantic, Eastern Central",Less than 6m,1801486.529199,2102660.44386433,Artisanal
1956,SGP,Singapore,SGP,Singapore,71,"Pacific, Western Central",12-24m,75826.90245,88503.7027910867,Artisanal
1956,SGP,Singapore,SGP,Singapore,71,"Pacific, Western Central",6-12m,2465.384451,2877.54933495995,Artisanal
1956,SLB,Solomon Islands,SLB,Solomon Islands,71,"Pacific, Western Central",12-24m,1042.45713012721,1216.73592137124,Artisanal
1956,SLB,Solomon Islands,SLB,Solomon Islands,71,"Pacific, Western Central",6-12m,810466.19194278,945960.558275813,Artisanal
1956,SLB,Solomon Islands,SLB,Solomon Islands,71,"Pacific, Western Central",Less than 6m,2194723.05090782,2561638.55215337,Artisanal
1956,SLE,Sierra Leone,SLE,Sierra Leone,34,"Atlantic, Eastern Central",12-24m,1834680.9681,2141404.35479684,Artisanal
1956,SLE,Sierra Leone,SLE,Sierra Leone,34,"Atlantic, Eastern Central",6-12m,7032148.83761999,8207788.93240161,Artisanal
1956,SLE,Sierra Leone,SLE,Sierra Leone,34,"Atlantic, Eastern Central",Less than 6m,3378237.3102,3943013.64290664,Artisanal
1956,SLV,El Salvador,SLV,El Salvador,77,"Pacific, Eastern Central",6-12m,210114.942876,245242.121930614,Artisanal
1956,SLV,El Salvador,SLV,El Salvador,77,"Pacific, Eastern Central",Less than 6m,339270.379551,395989.86464468,Artisanal
1956,SOM,Somalia,SOM,Somalia,34,"Atlantic, Eastern Central",12-24m,80.6863578540273,94.1755657171526,Artisanal
1956,SOM,Somalia,SOM,Somalia,34,"Atlantic, Eastern Central",6-12m,342.668072646651,399.955586706334,Artisanal
1956,SOM,Somalia,SOM,Somalia,34,"Atlantic, Eastern Central",Less than 6m,932.852917006314,1088.80799092335,Artisanal
1956,SOM,Somalia,SOM,Somalia,51,"Indian Ocean, Western",12-24m,17501.793751146,20427.7571998106,Artisanal
1956,SOM,Somalia,SOM,Somalia,51,"Indian Ocean, Western",6-12m,57978.1207095533,67670.9478809003,Artisanal
1956,SOM,Somalia,SOM,Somalia,51,"Indian Ocean, Western",Less than 6m,208937.917965194,243868.321082657,Artisanal
1956,STP,São Tomé & Príncipe,STP,São Tomé & Príncipe,34,"Atlantic, Eastern Central",6-12m,430.2659037,502.198091070818,Artisanal
1956,STP,São Tomé & Príncipe,STP,São Tomé & Príncipe,34,"Atlantic, Eastern Central",Less than 6m,107181.724245,125100.44800354,Artisanal
1956,SUR,Suriname,SUR,Suriname,31,"Atlantic, Western Central",6-12m,996080.69331,1162606.23589073,Artisanal
1956,SWE,Sweden,SWE,Sweden,27,"Atlantic, Northeast",12-24m,1051345.39333469,1227110.13131292,Artisanal
1956,SWE,Sweden,SWE,Sweden,27,"Atlantic, Northeast",24-50m,65450.077675216,76392.0724051791,Artisanal
1956,SWE,Sweden,SWE,Sweden,27,"Atlantic, Northeast",6-12m,42369179.3084544,49452491.5545684,Artisanal
1956,SWE,Sweden,SWE,Sweden,27,"Atlantic, Northeast",Less than 6m,1053972.42717926,1230176.3547124,Artisanal
1956,SYC,Seychelles,SYC,Seychelles,51,"Indian Ocean, Western",6-12m,23217.349791,27098.8443297457,Artisanal
1956,SYC,Seychelles,SYC,Seychelles,51,"Indian Ocean, Western",Less than 6m,417184.721817,486929.987058622,Artisanal
1956,SYR,Syria,SYR,Syria,37,Mediterranean and Black Sea,6-12m,472112.9988831,551041.216071177,Artisanal
1956,SYR,Syria,SYR,Syria,37,Mediterranean and Black Sea,Less than 6m,338582.807274,395187.343501328,Artisanal
1956,THA,Thailand,THA,Thailand,57,"Indian Ocean, Eastern",12-24m,7261088.29682535,8475002.66789638,Artisanal
1956,THA,Thailand,THA,Thailand,57,"Indian Ocean, Eastern",6-12m,6371322.16952501,7436484.74958775,Artisanal
1956,THA,Thailand,THA,Thailand,57,"Indian Ocean, Eastern",Less than 6m,1316770.98151884,1536909.77511729,Artisanal
1956,THA,Thailand,THA,Thailand,71,"Pacific, Western Central",12-24m,19792147.0605946,23101013.5512709,Artisanal
1956,THA,Thailand,THA,Thailand,71,"Pacific, Western Central",6-12m,15377235.175169,17948013.2739063,Artisanal
